core_protein_id,assembly_accession,protein_id,contig_id,source,type,start,end,na1,strand,na2,metadata,description
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_236634691.1,NZ_PDOF01000001.1,Protein Homology,CDS,679167,679490,.,+,0,ID=cds-WP_236634691.1;Parent=gene-CR205_RS03275;Dbxref=GenBank:WP_236634691.1;Name=WP_236634691.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010651338.1;locus_tag=CR205_RS03275;product=DNA-binding protein;protein_id=WP_236634691.1;transl_table=11,DNA-binding protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516898.1,NZ_PDOF01000001.1,GeneMarkS-2+,CDS,679652,680101,.,+,0,ID=cds-WP_110516898.1;Parent=gene-CR205_RS03280;Dbxref=GenBank:WP_110516898.1;Name=WP_110516898.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=CR205_RS03280;product=hypothetical protein;protein_id=WP_110516898.1;transl_table=11,hypothetical protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_236634692.1,NZ_PDOF01000001.1,Protein Homology,CDS,680254,680817,.,+,0,"ID=cds-WP_236634692.1;Parent=gene-CR205_RS03285;Dbxref=GenBank:WP_236634692.1;Name=WP_236634692.1;Ontology_term=GO:0006352,GO:0006355,GO:0003700,GO:0016987;gbkey=CDS;go_function=DNA-binding transcription factor activity|0003700||IEA,sigma factor activity|0016987||IEA;go_process=DNA-templated transcription initiation|0006352||IEA,regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009924922.1;locus_tag=CR205_RS03285;product=sigma-70 family RNA polymerase sigma factor;protein_id=WP_236634692.1;transl_table=11",sigma-70 family RNA polymerase sigma factor
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_161524652.1,NZ_PDOF01000001.1,Protein Homology,CDS,680817,681251,.,+,0,ID=cds-WP_161524652.1;Parent=gene-CR205_RS03290;Dbxref=GenBank:WP_161524652.1;Name=WP_161524652.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF006931.0;locus_tag=CR205_RS03290;product=PadR family transcriptional regulator;protein_id=WP_161524652.1;transl_table=11,PadR family transcriptional regulator
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516902.1,NZ_PDOF01000001.1,Protein Homology,CDS,681248,682564,.,+,0,"ID=cds-WP_110516902.1;Parent=gene-CR205_RS03295;Dbxref=GenBank:WP_110516902.1;Name=WP_110516902.1;Ontology_term=GO:0051301,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_process=cell division|0051301||IEA;inference=COORDINATES: protein motif:HMM:NF013279.5;locus_tag=CR205_RS03295;product=FtsW/RodA/SpoVE family cell cycle protein;protein_id=WP_110516902.1;transl_table=11",FtsW/RodA/SpoVE family cell cycle protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516904.1,NZ_PDOF01000001.1,Protein Homology,CDS,682688,684115,.,-,0,"ID=cds-WP_110516904.1;Parent=gene-CR205_RS03300;Dbxref=GenBank:WP_110516904.1;Name=WP_110516904.1;Ontology_term=GO:0006811,GO:0016020;gbkey=CDS;go_component=membrane|0016020||IEA;go_process=monoatomic ion transport|0006811||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_006637392.1;locus_tag=CR205_RS03300;product=DASS family sodium-coupled anion symporter;protein_id=WP_110516904.1;transl_table=11",DASS family sodium-coupled anion symporter
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516906.1,NZ_PDOF01000001.1,Protein Homology,CDS,684358,685365,.,+,0,ID=cds-WP_110516906.1;Parent=gene-CR205_RS03305;Dbxref=GenBank:WP_110516906.1;Name=WP_110516906.1;Ontology_term=GO:0016787;gbkey=CDS;go_function=hydrolase activity|0016787||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_016205435.1;locus_tag=CR205_RS03305;product=serine hydrolase;protein_id=WP_110516906.1;transl_table=11,serine hydrolase
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516908.1,NZ_PDOF01000001.1,Protein Homology,CDS,685436,685915,.,+,0,"ID=cds-WP_110516908.1;Parent=gene-CR205_RS03310;Dbxref=GenBank:WP_110516908.1;Name=WP_110516908.1;Ontology_term=GO:0004602,GO:0043295;gbkey=CDS;go_function=glutathione peroxidase activity|0004602||IEA,glutathione binding|0043295||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_002471955.1;locus_tag=CR205_RS03310;product=glutathione peroxidase;protein_id=WP_110516908.1;transl_table=11",glutathione peroxidase
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516910.1,NZ_PDOF01000001.1,GeneMarkS-2+,CDS,686060,686455,.,-,0,ID=cds-WP_110516910.1;Parent=gene-CR205_RS03315;Dbxref=GenBank:WP_110516910.1;Name=WP_110516910.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=CR205_RS03315;product=hypothetical protein;protein_id=WP_110516910.1;transl_table=11,hypothetical protein
WP_110516892.1@GCF_003226345.1,GCF_003226345.1,WP_110516912.1,NZ_PDOF01000001.1,Protein Homology,CDS,686692,687546,.,-,0,ID=cds-WP_110516912.1;Parent=gene-CR205_RS03320;Dbxref=GenBank:WP_110516912.1;Name=WP_110516912.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009794644.1;locus_tag=CR205_RS03320;product=MBL fold metallo-hydrolase;protein_id=WP_110516912.1;transl_table=11,MBL fold metallo-hydrolase
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381530.1,NZ_CP013659.2,Protein Homology,CDS,536434,537192,.,-,0,ID=cds-WP_058381530.1;Parent=gene-AUC31_RS02485;Dbxref=GenBank:WP_058381530.1;Name=WP_058381530.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019423506.1;locus_tag=AUC31_RS02485;product=gluconate 2-dehydrogenase subunit 3 family protein;protein_id=WP_058381530.1;transl_table=11,gluconate 2-dehydrogenase subunit 3 family protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381529.1,NZ_CP013659.2,GeneMarkS-2+,CDS,537437,537694,.,-,0,ID=cds-WP_058381529.1;Parent=gene-AUC31_RS02490;Dbxref=GenBank:WP_058381529.1;Name=WP_058381529.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=AUC31_RS02490;product=hypothetical protein;protein_id=WP_058381529.1;transl_table=11,hypothetical protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381528.1,NZ_CP013659.2,Protein Homology,CDS,537922,538119,.,+,0,"ID=cds-WP_058381528.1;Parent=gene-AUC31_RS02495;Dbxref=GenBank:WP_058381528.1;Name=WP_058381528.1;Ontology_term=GO:0043953,GO:0016020;gbkey=CDS;gene=tatA;go_component=membrane|0016020||IEA;go_process=protein transport by the Tat complex|0043953||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019156049.1;locus_tag=AUC31_RS02495;product=twin-arginine translocase TatA/TatE family subunit;protein_id=WP_058381528.1;transl_table=11",twin-arginine translocase TatA/TatE family subunit
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381527.1,NZ_CP013659.2,Protein Homology,CDS,538190,538927,.,+,0,"ID=cds-WP_058381527.1;Parent=gene-AUC31_RS02500;Dbxref=GenBank:WP_058381527.1;Name=WP_058381527.1;Ontology_term=GO:0015628,GO:0005886;gbkey=CDS;gene=tatC;go_component=plasma membrane|0005886||IEA;go_process=protein secretion by the type II secretion system|0015628||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_003330486.1;locus_tag=AUC31_RS02500;product=twin-arginine translocase subunit TatC;protein_id=WP_058381527.1;transl_table=11",twin-arginine translocase subunit TatC
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381526.1,NZ_CP013659.2,Protein Homology,CDS,538953,539171,.,+,0,"ID=cds-WP_058381526.1;Parent=gene-AUC31_RS02505;Dbxref=GenBank:WP_058381526.1;Name=WP_058381526.1;Ontology_term=GO:0043953,GO:0016020;gbkey=CDS;gene=tatA;go_component=membrane|0016020||IEA;go_process=protein transport by the Tat complex|0043953||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010094542.1;locus_tag=AUC31_RS02505;product=twin-arginine translocase TatA/TatE family subunit;protein_id=WP_058381526.1;transl_table=11",twin-arginine translocase TatA/TatE family subunit
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381525.1,NZ_CP013659.2,Protein Homology,CDS,539540,540934,.,+,0,"ID=cds-WP_058381525.1;Parent=gene-AUC31_RS02510;Dbxref=GenBank:WP_058381525.1;Name=WP_058381525.1;Ontology_term=GO:0006814,GO:1902600,GO:0015297,GO:0015385,GO:0016020;gbkey=CDS;gene=nhaC;go_component=membrane|0016020||IEA;go_function=antiporter activity|0015297||IEA,sodium:proton antiporter activity|0015385||IEA;go_process=sodium ion transport|0006814||IEA,proton transmembrane transport|1902600||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011067271.1;locus_tag=AUC31_RS02510;product=Na+/H+ antiporter NhaC;protein_id=WP_058381525.1;transl_table=11",Na+/H+ antiporter NhaC
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381524.1,NZ_CP013659.2,GeneMarkS-2+,CDS,541007,541432,.,-,0,ID=cds-WP_058381524.1;Parent=gene-AUC31_RS02515;Dbxref=GenBank:WP_058381524.1;Name=WP_058381524.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=AUC31_RS02515;product=hypothetical protein;protein_id=WP_058381524.1;transl_table=11,hypothetical protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381523.1,NZ_CP013659.2,Protein Homology,CDS,541513,541722,.,-,0,ID=cds-WP_058381523.1;Parent=gene-AUC31_RS02520;Dbxref=GenBank:WP_058381523.1;Name=WP_058381523.1;Ontology_term=GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010676789.1;locus_tag=AUC31_RS02520;product=helix-turn-helix domain-containing protein;protein_id=WP_058381523.1;transl_table=11,helix-turn-helix domain-containing protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381522.1,NZ_CP013659.2,Protein Homology,CDS,541732,542211,.,-,0,ID=cds-WP_058381522.1;Parent=gene-AUC31_RS02525;Dbxref=GenBank:WP_058381522.1;Name=WP_058381522.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_017381737.1;locus_tag=AUC31_RS02525;product=DUF2975 domain-containing protein;protein_id=WP_058381522.1;transl_table=11,DUF2975 domain-containing protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381521.1,NZ_CP013659.2,Protein Homology,CDS,542535,543494,.,-,0,"ID=cds-WP_058381521.1;Parent=gene-AUC31_RS02530;Dbxref=GenBank:WP_058381521.1;Name=WP_058381521.1;Ontology_term=GO:0140359,GO:0055052;gbkey=CDS;go_component=ATP-binding cassette (ABC) transporter complex%2C substrate-binding subunit-containing|0055052||IEA;go_function=ABC-type transporter activity|0140359||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008408027.1;locus_tag=AUC31_RS02530;product=ABC transporter substrate-binding protein;protein_id=WP_058381521.1;transl_table=11",ABC transporter substrate-binding protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381520.1,NZ_CP013659.2,Protein Homology,CDS,543491,544033,.,-,0,ID=cds-WP_058381520.1;Parent=gene-AUC31_RS02535;Dbxref=GenBank:WP_058381520.1;Name=WP_058381520.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_004231886.1;locus_tag=AUC31_RS02535;product=hypothetical protein;protein_id=WP_058381520.1;transl_table=11,hypothetical protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381519.1,NZ_CP013659.2,Protein Homology,CDS,544572,544820,.,+,0,ID=cds-WP_058381519.1;Parent=gene-AUC31_RS02540;Dbxref=GenBank:WP_058381519.1;Name=WP_058381519.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF040441.4;locus_tag=AUC31_RS02540;product=PF20097 family protein;protein_id=WP_058381519.1;transl_table=11,PF20097 family protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381518.1,NZ_CP013659.2,Protein Homology,CDS,544927,545712,.,-,0,ID=cds-WP_058381518.1;Parent=gene-AUC31_RS02545;Dbxref=GenBank:WP_058381518.1;Name=WP_058381518.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF040679.1;locus_tag=AUC31_RS02545;product=halocin C8 precursor-like protein;protein_id=WP_058381518.1;transl_table=11,halocin C8 precursor-like protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381517.1,NZ_CP013659.2,Protein Homology,CDS,546072,546569,.,+,0,ID=cds-WP_058381517.1;Parent=gene-AUC31_RS02550;Dbxref=GenBank:WP_058381517.1;Name=WP_058381517.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008496305.1;locus_tag=AUC31_RS02550;product=ferritin;protein_id=WP_058381517.1;transl_table=11,ferritin
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381516.1,NZ_CP013659.2,Protein Homology,CDS,546923,547366,.,+,0,ID=cds-WP_058381516.1;Parent=gene-AUC31_RS02555;Dbxref=GenBank:WP_058381516.1;Name=WP_058381516.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF019575.5;locus_tag=AUC31_RS02555;product=prepilin-type N-terminal cleavage/methylation domain-containing protein;protein_id=WP_058381516.1;transl_table=11,prepilin-type N-terminal cleavage/methylation domain-containing protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381515.1,NZ_CP013659.2,Protein Homology,CDS,547359,547790,.,+,0,"ID=cds-WP_058381515.1;Parent=gene-AUC31_RS02560;Dbxref=GenBank:WP_058381515.1;Name=WP_058381515.1;Ontology_term=GO:0015628,GO:0005886,GO:0015627;gbkey=CDS;go_component=plasma membrane|0005886||IEA,type II protein secretion system complex|0015627||IEA;go_process=protein secretion by the type II secretion system|0015628||IEA;inference=COORDINATES: protein motif:HMM:TIGR02532.1;locus_tag=AUC31_RS02560;product=prepilin-type N-terminal cleavage/methylation domain-containing protein;protein_id=WP_058381515.1;transl_table=11",prepilin-type N-terminal cleavage/methylation domain-containing protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381514.1,NZ_CP013659.2,GeneMarkS-2+,CDS,547790,549418,.,+,0,ID=cds-WP_058381514.1;Parent=gene-AUC31_RS02565;Dbxref=GenBank:WP_058381514.1;Name=WP_058381514.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=AUC31_RS02565;product=hypothetical protein;protein_id=WP_058381514.1;transl_table=11,hypothetical protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381512.1,NZ_CP013659.2,Protein Homology,CDS,549770,550528,.,-,0,ID=cds-WP_058381512.1;Parent=gene-AUC31_RS02575;Dbxref=GenBank:WP_058381512.1;Name=WP_058381512.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF024107.5;locus_tag=AUC31_RS02575;product=alpha/beta fold hydrolase;protein_id=WP_058381512.1;transl_table=11,alpha/beta fold hydrolase
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381511.1,NZ_CP013659.2,Protein Homology,CDS,550851,551420,.,-,0,ID=cds-WP_058381511.1;Parent=gene-AUC31_RS02580;Dbxref=GenBank:WP_058381511.1;Name=WP_058381511.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_008429585.1;locus_tag=AUC31_RS02580;product=hypothetical protein;protein_id=WP_058381511.1;transl_table=11,hypothetical protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_157073447.1,NZ_CP013659.2,GeneMarkS-2+,CDS,552019,552189,.,-,0,ID=cds-WP_157073447.1;Parent=gene-AUC31_RS17635;Dbxref=GenBank:WP_157073447.1;Name=WP_157073447.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=AUC31_RS17635;product=hypothetical protein;protein_id=WP_157073447.1;transl_table=11,hypothetical protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381510.1,NZ_CP013659.2,Protein Homology,CDS,552411,553442,.,+,0,ID=cds-WP_058381510.1;Parent=gene-AUC31_RS02585;Dbxref=GenBank:WP_058381510.1;Name=WP_058381510.1;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF021537.5;locus_tag=AUC31_RS02585;product=DUF2268 domain-containing protein;protein_id=WP_058381510.1;transl_table=11,DUF2268 domain-containing protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_058381509.1,NZ_CP013659.2,GeneMarkS-2+,CDS,554107,554568,.,+,0,ID=cds-WP_058381509.1;Parent=gene-AUC31_RS02590;Dbxref=GenBank:WP_058381509.1;Name=WP_058381509.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=AUC31_RS02590;product=hypothetical protein;protein_id=WP_058381509.1;transl_table=11,hypothetical protein
WP_058381518.1@GCF_001465795.2,GCF_001465795.2,WP_157073448.1,NZ_CP013659.2,GeneMarkS-2+,CDS,554707,554874,.,+,0,ID=cds-WP_157073448.1;Parent=gene-AUC31_RS17640;Dbxref=GenBank:WP_157073448.1;Name=WP_157073448.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=AUC31_RS17640;product=hypothetical protein;protein_id=WP_157073448.1;transl_table=11,hypothetical protein
