query	target	evalue	bits	tstart	tend	taxlineage
WP_051482183.1	JADGHA010000019.1_20	2.366E-41	163	5	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_JADGHA01;s_JADGHA01 sp019689695
WP_051482183.1	DYFO01000006.1_20	2.366E-41	163	8	208	d_Bacteria;p_Bacillota E;c_UBA995;o_UBA995;f_UBA995;g_DYFO01;s_DYFO01 sp020725145
WP_051482183.1	NZ_VSFA01000032.1_40	2.366E-41	163	7	197	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Micromonospora;s_Micromonospora sp008119785
WP_051482183.1	JACCTS010000081.1_25	2.366E-41	163	19	221	d_Bacteria;p_Actinomycetota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_JACDGB01;s_JACDGB01 sp013812245
WP_051482183.1	NZ_CP016793.1_9326	3.237E-41	163	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea guizhouensis
WP_051482183.1	NZ_PYGE01000023.1_17	3.237E-41	163	11	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Jiangellales;f_Jiangellaceae;g_Haloactinopolyspora;s_Haloactinopolyspora alba
WP_051482183.1	NZ_JACCCC010000001.1_2125	3.237E-41	163	9	210	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Streptosporangiales;f_Streptosporangiaceae;g_Spinactinospora;s_Spinactinospora alkalitolerans
WP_051482183.1	NZ_JAMHIV010000011.1_32	3.237E-41	163	10	213	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Crossiella;s_Crossiella sp023897065
WP_051482183.1	JADJWE010000007.1_38	3.237E-41	163	5	203	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_Phototrophicaceae;g_OLB13;s_OLB13 sp016716525
WP_051482183.1	CP070695.1_4068	4.428E-41	162	6	206	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_Hodarchaeaceae;g_Hodarchaeum;s_Hodarchaeum sp020353515
WP_051482183.1	NZ_SKBU01000003.1_3	4.428E-41	162	6	204	d_Bacteria;p_Actinomycetota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_Rubrobacter C;s_Rubrobacter C taiwanensis
WP_051482183.1	NZ_QUAL01000005.1_22	4.428E-41	162	11	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Jiangellales;f_Jiangellaceae;g_Jiangella;s_Jiangella rhizosphaerae
WP_051482183.1	NZ_JALMDK010000001.1_973	4.428E-41	162	18	218	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Crossiella;s_Crossiella sp023094165
WP_051482183.1	NZ_FNCC01000003.1_475	6.058E-41	162	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea fradiae
WP_051482183.1	NZ_JABJRC010000012.1_90	6.058E-41	162	4	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella sandramycini
WP_051482183.1	PUNE01000107.1_16	6.058E-41	162	5	206	d_Bacteria;p_Bacillota F;c_Halanaerobiia;o_B1SED10-174;f_B1SED10-174;g_T1SED10-26;s_T1SED10-26 sp003551665
WP_051482183.1	JAFAZC010000094.1_17	6.058E-41	162	5	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Kutzneria;s_Kutzneria sp019239965
WP_051482183.1	NZ_JAFBCX010000014.1_140	8.287E-41	162	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea nigeriaca
WP_051482183.1	NZ_LGDY01000091.1_322	8.287E-41	162	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea sp001279525
WP_051482183.1	NZ_QVAI01000021.1_32	8.287E-41	162	11	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Jiangellales;f_Jiangellaceae;g_Jiangella;s_Jiangella endophytica
WP_051482183.1	NJBK01000025.1_15	8.287E-41	162	5	206	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_UBA7937;f_B3-Chlor;g_B3-Chlor;s_B3-Chlor sp005223035
WP_051482183.1	NZ_SODU01000004.1_210	8.287E-41	162	14	215	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella sp004366075
WP_051482183.1	NZ_KI911782.1_3102	8.287E-41	162	5	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Jiangellales;f_Jiangellaceae;g_Jiangella;s_Jiangella gansuensis
WP_051482183.1	JAEZJB010000309.1_2	8.287E-41	162	28	228	d_Bacteria;p_Chloroflexota;c_Chloroflexia;o_Thermomicrobiales;f_UBA6265;g_JACCYX01;s_JACCYX01 sp023415845
WP_051482183.1	NZ_BMNC01000009.1_125	1.134E-40	161	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea pudingi
WP_051482183.1	NZ_BMRE01000031.1_66	1.134E-40	161	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea flava
WP_051482183.1	NZ_SJJZ01000002.1_1113	1.134E-40	161	4	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella soli
WP_051482183.1	JAIOHM010000036.1_30	1.134E-40	161	4	202	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_Phototrophicaceae;g_CFX2;s_CFX2 sp019912965
WP_051482183.1	NZ_PQHZ01000001.1_245	1.551E-40	161	3	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Amycolatopsis D;s_Amycolatopsis D palatopharyngis
WP_051482183.1	JAADGS010000027.1_172	1.551E-40	161	3	206	d_Bacteria;p_Actinomycetota;c_Acidimicrobiia;o_UBA5794;f_UBA4744;g_BMS3Bbin01;s_BMS3Bbin01 sp013152275
WP_051482183.1	NZ_JACCFE010000002.1_561	1.551E-40	161	11	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Rhodococcus;s_Rhodococcus wratislaviensis A
WP_051482183.1	NZ_POTZ01000042.1_7	1.551E-40	161	9	223	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces;s_Streptomyces sp003236365
WP_051482183.1	NZ_SJKA01000012.1_229	2.121E-40	160	4	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella sindirgiensis
WP_051482183.1	JABMQX010000020.1_3	2.121E-40	160	5	203	d_Bacteria;p_JABMQX01;c_JABMQX01;o_JABMQX01;f_JABMQX01;g_JABMQX01;s_JABMQX01 sp013203085
WP_051482183.1	NZ_JOEA01000014.1_355	2.901E-40	160	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea albidocapillata
WP_051482183.1	NZ_POTY01000050.1_22	2.901E-40	160	5	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Micromonospora;s_Micromonospora craterilacus
WP_051482183.1	WHSZ01000043.1_16	2.901E-40	160	5	207	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Tamaricihabitans;s_Tamaricihabitans sp009379845
WP_051482183.1	JAFGSW010000026.1_46	2.901E-40	160	5	206	d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_SZUA-6;f_RPPD01;g_JAFGSW01;s_JAFGSW01 sp016934415
WP_051482183.1	NZ_QLTT01000001.1_1461	3.968E-40	160	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea atacamensis
WP_051482183.1	NZ_FNET01000022.1_65	3.968E-40	160	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea violacea
WP_051482183.1	NZ_JAAMPJ010000003.1_295	3.968E-40	160	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea alba
WP_051482183.1	NZ_FOYL01000020.1_128	3.968E-40	160	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea waywayandensis
WP_051482183.1	NZ_NTMG01000056.1_40	3.968E-40	160	5	202	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens sp002487355
WP_051482183.1	NZ_JANBBE010000011.1_138	3.968E-40	160	10	211	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea californiensis
WP_051482183.1	JACCTY010000022.1_15	3.968E-40	160	40	222	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae;g_JACCTY01;s_JACCTY01 sp013812145
WP_051482183.1	JACOTV010000111.1_7	5.428E-40	159	9	203	d_Bacteria;p_Patescibacteria;c_Microgenomatia;o_UBA1406;f_GWC2-37-13;g_JACOTV01;s_JACOTV01 sp016178125
WP_051482183.1	CAJUAN010000021.1_8	5.428E-40	159	4	215	d_Bacteria;p_Bacillota A;c_Clostridia;o_Oscillospirales;f_Ruminococcaceae;g_RGIG8773;s_RGIG8773 sp910584715
WP_051482183.1	NZ_QFWW01000024.1_292	5.428E-40	159	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea terrae
WP_051482183.1	NZ_JACHMH010000001.1_143	5.428E-40	159	18	218	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Crossiella;s_Crossiella cryophila
WP_051482183.1	WHSV01000009.1_32	5.428E-40	159	23	224	d_Bacteria;p_Actinomycetota;c_UBA4738;o_CADDZG01;f_WHSQ01;g_WHSV01;s_WHSV01 sp009379915
WP_051482183.1	JAGFIS010000003.1_72	7.424E-40	159	1	220	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Hanamia;s_Hanamia sp024103425
WP_051482183.1	NZ_SOCE01000002.1_426	7.424E-40	159	7	208	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella sp004365175
WP_051482183.1	NZ_SMKZ01000009.1_97	7.424E-40	159	11	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Jiangellales;f_Jiangellaceae;g_Jiangella;s_Jiangella asiatica
WP_051482183.1	NZ_MUYM01000022.1_34	1.015E-39	158	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea kentuckyensis
WP_051482183.1	NZ_JYJG01000102.1_8	1.015E-39	158	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea aerocolonigenes A
WP_051482183.1	NZ_VFMM01000001.1_9	1.015E-39	158	4	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella jejuensis
WP_051482183.1	NZ_ARVW01000001.1_1230	1.015E-39	158	5	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Amycolatopsis;s_Amycolatopsis nigrescens
WP_051482183.1	CADCUT010000142.1_15	1.015E-39	158	27	227	d_Bacteria;p_Actinomycetota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_Rubrobacter D;s_Rubrobacter D sp902805975
WP_051482183.1	NZ_SMKR01000005.1_66	1.389E-39	158	4	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella turkmenica
WP_051482183.1	JADGEO010000035.1_16	1.389E-39	158	5	206	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_EnvOPS12;g_Desulfolinea;s_Desulfolinea sp016744335
WP_051482183.1	NZ_SJEX01000052.1_15	1.389E-39	158	5	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae;g_Modestobacter;s_Modestobacter excelsi
WP_051482183.1	NZ_CP045119.1_539	1.389E-39	158	19	217	d_Bacteria;p_Actinomycetota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_Rubrobacter D;s_Rubrobacter D tropicus
WP_051482183.1	SKTZ01000015.1_13	1.389E-39	158	22	223	d_Bacteria;p_Bacillota F;c_Halanaerobiia;o_B1SED10-174;f_B1SED10-174;g_T1SED10-26;s_T1SED10-26 sp007122335
WP_051482183.1	NZ_WLZY01000005.1_451	1.389E-39	158	25	247	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Jiangellales;f_Jiangellaceae;g_Phytoactinopolyspora;s_Phytoactinopolyspora mesophila
WP_051482183.1	NZ_JAFBCC010000001.1_1432	1.900E-39	158	4	227	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter D;s_Arthrobacter D tumbae
WP_051482183.1	NZ_LMSO01000001.1_857	1.900E-39	158	4	202	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter D;s_Arthrobacter D sp001428435
WP_051482183.1	JACIWR010000029.1_15	1.900E-39	158	5	203	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_JACIWR01;f_JACIWR01;g_JACIWR01;s_JACIWR01 sp014360845
WP_051482183.1	NC_017955.1_1869	1.900E-39	158	5	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae;g_Modestobacter;s_Modestobacter marinus A
WP_051482183.1	JACCSC010000269.1_4	1.900E-39	158	21	222	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Geodermatophilaceae;g_JACCSC01;s_JACCSC01 sp013813215
WP_051482183.1	DJIF01000084.1_89	2.598E-39	157	9	233	d_Bacteria;p_Myxococcota;c_UBA796;o_UBA9615;f_UBA9615;g_UBA6601;s_UBA6601 sp002433485
WP_051482183.1	DJWH01000011.1_11	2.598E-39	157	1	205	d_Bacteria;p_Bacillota;c_Bacilli;o_Acholeplasmatales;f_UBA5453;g_Paracholeplasma;s_Paracholeplasma sp002441525
WP_051482183.1	PQAS01000041.1_35	2.598E-39	157	6	203	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens sp003104905
WP_051482183.1	CP070695.1_1089	2.598E-39	157	5	202	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_Hodarchaeaceae;g_Hodarchaeum;s_Hodarchaeum sp020353515
WP_051482183.1	JAIOAV010000060.1_3	2.598E-39	157	5	203	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_JAAYEA01;f_JAAYEA01;g_JAIOAV01;s_JAIOAV01 sp019873665
WP_051482183.1	MUZY01000232.1_7	2.598E-39	157	5	207	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Methanosphaera sp003266065
WP_051482183.1	PKFB01000041.1_133	2.598E-39	157	10	211	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_RSA1;s_RSA1 sp002919305
WP_051482183.1	NZ_JAIOAA010000005.1_93	2.598E-39	157	18	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Micromonospora;s_Micromonospora sp019890675
WP_051482183.1	CAJPFJ010000024.1_65	3.554E-39	157	9	206	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens sp905339155
WP_051482183.1	CABMCA010000047.1_67	4.860E-39	156	7	202	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens sp902384525
WP_051482183.1	NZ_VOBR01000029.1_59	4.860E-39	156	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea tibetensis
WP_051482183.1	NZ_SLXQ01000017.1_100	4.860E-39	156	5	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Tamaricihabitans;s_Tamaricihabitans halophyticus
WP_051482183.1	JAJZIE010000065.1_7	4.860E-39	156	5	206	d_Bacteria;p_Bacillota E;c_JAJZYS01;o_JAJZYS01;f_JAJYTV01;g_JAJZQO01;s_JAJZQO01 sp021810725
WP_051482183.1	CP070785.1_2796	4.860E-39	156	5	206	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_PFL25;s_PFL25 sp020346705
WP_051482183.1	NZ_BMOY01000003.1_20	6.647E-39	156	4	231	d_Bacteria;p_Bacillota;c_Bacilli;o_Alicyclobacillales;f_Alicyclobacillaceae;g_Alicyclobacillus J;s_Alicyclobacillus J cellulosilyticus
WP_051482183.1	BIFP01000072.1_47	6.647E-39	156	5	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae;g_Micromonospora;s_Micromonospora sp005402585
WP_051482183.1	NZ_CP102173.1_955	6.647E-39	156	7	207	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Nocardioidaceae;g_Aeromicrobium;s_Aeromicrobium sp024584515
WP_051482183.1	VBHQ01000096.1_5	6.647E-39	156	26	208	d_Bacteria;p_Dormibacterota;c_Dormibacteria;o_CF-121;f_CF-121;g_CF-13;s_CF-13 sp005880395
WP_051482183.1	JAEOUE010000183.1_22	9.091E-39	156	5	202	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_Hodarchaeaceae;g_Hodarchaeum;s_Hodarchaeum mangrovi
WP_051482183.1	NZ_FOKG01000011.1_210	9.091E-39	156	3	205	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Amycolatopsis D;s_Amycolatopsis D marina
WP_051482183.1	CP070639.1_1173	9.091E-39	156	5	203	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_DSOS01;s_DSOS01 sp020354045
WP_051482183.1	JACCZN010000154.1_9	9.091E-39	156	26	227	d_Bacteria;p_Actinomycetota;c_Rubrobacteria;o_Rubrobacterales;f_Rubrobacteraceae;g_Rubrobacter A;s_Rubrobacter A sp013695915
WP_051482183.1	CABMHZ010000291.1_25	1.243E-38	155	3	199	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens sp902386115
WP_051482183.1	JAEOTQ010000020.1_29	1.243E-38	155	6	206	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_Hodarchaeaceae;g_Hodarchaeum;s_Hodarchaeum sp016839785
WP_051482183.1	NZ_SMKA01000004.1_87	1.243E-38	155	11	206	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Propionibacteriales;f_Kribbellaceae;g_Kribbella;s_Kribbella albertanoniae
WP_051482183.1	JAKJAC010000085.1_13	1.243E-38	155	4	203	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_B4-G1;f_SLSP01;g_JAAZNO01;s_JAAZNO01 sp022707705
WP_051482183.1	MGOK01000038.1_12	1.243E-38	155	5	203	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales;f_UBA4823;g_9FT-COMBO-55-16;s_9FT-COMBO-55-16 sp001795335
WP_051482183.1	JAEYMU010000040.1_44	1.243E-38	155	4	218	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Mobilitalea;s_Mobilitalea sp023407175
WP_051482183.1	NZ_AP025343.1_1582	1.700E-38	155	4	208	d_Bacteria;p_Bacillota;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Paenibacillus;s_Paenibacillus azoreducens
WP_051482183.1	JAHIFK010000295.1_2	2.325E-38	154	3	199	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens sp018900975
WP_051482183.1	JAEOTF010000020.1_4	2.325E-38	154	7	207	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_YT1-039;g_YT1-039;s_YT1-039 sp016840025
WP_051482183.1	WHUB01000008.1_66	2.325E-38	154	27	209	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Amycolatopsis C;s_Amycolatopsis C sp009377395
WP_051482183.1	JAHBVJ010000020.1_70	2.325E-38	154	4	203	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_UBA2796;g_JAHBVK01;s_JAHBVK01 sp019637615
WP_051482183.1	DYGY01000004.1_51	2.325E-38	154	4	203	d_Bacteria;p_Bacillota E;c_DVGY01;o_DVGY01;f_DVGY01;g_DVGY01;s_DVGY01 sp020724425
WP_051482183.1	NZ_CP040058.1_2338	2.325E-38	154	4	203	d_Bacteria;p_Bacillota A;c_Clostridia;o_Lachnospirales;f_Lachnospiraceae;g_Anaerostipes;s_Anaerostipes rhamnosivorans
WP_051482183.1	CP002084.1_1564	2.325E-38	154	7	209	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_Dehalococcoidaceae;g_Dehalogenimonas;s_Dehalogenimonas lykanthroporepellens
WP_051482183.1	NZ_FZMP01000177.1_5	3.180E-38	154	5	202	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens nitroreducens A
WP_051482183.1	NZ_CP058566.2_1548	3.180E-38	154	6	208	d_Bacteria;p_Chloroflexota;c_Dehalococcoidia;o_Dehalococcoidales;f_Dehalococcoidaceae;g_Dehalogenimonas;s_Dehalogenimonas etheniformans
WP_051482183.1	JAHYJQ010000001.1_34	3.180E-38	154	1	201	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Trueperaceae;g_JAABTL01;s_JAABTL01 sp019429025
WP_051482183.1	VBIC01000058.1_9	3.180E-38	154	6	208	d_Bacteria;p_Dormibacterota;c_Dormibacteria;o_CF-121;f_CF-121;g_CF-120;s_CF-120 sp005881425
WP_051482183.1	CABMIB010000059.1_14	4.349E-38	154	5	202	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens sp902386135
WP_051482183.1	NZ_KE952759.1_1	5.947E-38	153	4	205	d_Bacteria;p_Bacillota;c_Bacilli;o_Aneurinibacillales;f_Aneurinibacillaceae;g_Aneurinibacillus;s_Aneurinibacillus aneurinilyticus
WP_051482183.1	NZ_KQ040792.1_133	5.947E-38	153	4	205	d_Bacteria;p_Bacillota;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Paenibacillus J;s_Paenibacillus J wulumuqiensis
WP_051482183.1	CABMIH010000065.1_13	5.947E-38	153	5	202	d_Archaea;p_Halobacteriota;c_Methanosarcinia;o_Methanosarcinales;f_Methanoperedenaceae;g_Methanoperedens;s_Methanoperedens sp902386205
WP_051482183.1	JAKCFJ010000003.1_753	5.947E-38	153	20	202	d_Archaea;p_Halobacteriota;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halocatena;s_Halocatena sp025041175
WP_051482183.1	JAEOTC010000221.1_2	5.947E-38	153	7	207	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_Hodarchaeaceae;g_Hodarchaeum;s_Hodarchaeum sp016840035
WP_051482183.1	CADBRM010000022.1_4	5.947E-38	153	48	250	d_Archaea;p_Methanobacteriota;c_Methanobacteria;o_Methanobacteriales;f_Methanobacteriaceae;g_Methanosphaera;s_Methanosphaera sp902797085
WP_051482183.1	NZ_CP013023.1_444	8.133E-38	153	4	205	d_Bacteria;p_Bacillota;c_Bacilli;o_Paenibacillales;f_Paenibacillaceae;g_Paenibacillus J;s_Paenibacillus J bovis
WP_051482183.1	JAEOTU010000310.1_6	8.133E-38	153	5	202	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_Hodarchaeaceae;g_Hodarchaeum;s_Hodarchaeum sp016839665
WP_051482183.1	JAKLPW010000121.1_3	8.133E-38	153	6	206	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_JAKLPW01;f_JAKLPW01;g_JAKLPW01;s_JAKLPW01 sp022013675
WP_051482183.1	JAEOTY010000456.1_5	8.133E-38	153	47	244	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_Hodarchaeaceae;g_Hodarchaeum;s_Hodarchaeum sp016839625
WP_051482183.1	NZ_BNAR01000001.1_841	1.112E-37	153	2	203	d_Bacteria;p_Actinomycetota;c_Actinomycetia;o_Mycobacteriales;f_Pseudonocardiaceae;g_Lentzea;s_Lentzea cavernae
WP_051482183.1	JAMCPM010000015.1_28	1.112E-37	153	5	188	d_Bacteria;p_Actinomycetota;c_Thermoleophilia;o_BMS3ABIN01;f_BMS3ABIN01;g_JACRMB01;s_JACRMB01 sp023382335
WP_051482183.1	JAABRX010000027.1_6	1.112E-37	153	1	204	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Trueperaceae;g_JAABTL01;s_JAABTL01 sp011390675
WP_051482183.1	JAEOSR010000104.1_3	1.521E-37	152	5	202	d_Archaea;p_Asgardarchaeota;c_Heimdallarchaeia;o_Hodarchaeales;f_Hodarchaeaceae;g_Hodarchaeum;s_Hodarchaeum sp016840285
WP_051482183.1	JAGXHO010000264.1_2	1.521E-37	152	1	204	d_Bacteria;p_Deinococcota;c_Deinococci;o_Deinococcales;f_Trueperaceae;g_JAABTL01;s_JAABTL01 sp024636105
WP_051482183.1	JADJQF010000034.1_52	1.521E-37	152	4	203	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Aggregatilineales;f_Phototrophicaceae;g_OLB13;s_OLB13 sp016712885
